GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,AMPWE001,AMPWE002,AMPWE003,AMPWE004,AMPWE005,AMPWE006,AMPWE007,AMPWE008,AMPWE009,AMPWE010,AMR8E001,AMVZE001,NAME_M,AMPWM001,AMPWM002,AMPWM003,AMPWM004,AMPWM005,AMPWM006,AMPWM007,AMPWM008,AMPWM009,AMPWM010,AMR8M001,AMVZM001
"G4200770005504","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005504",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005504",,,"Census Tract 55.04, Lehigh County, Pennsylvania",4417,4293,14,0,18,0,0,92,0,92,88611,1132,"Census Tract 55.04, Lehigh County, Pennsylvania",470,475,21,11,27,11,11,82,11,82,19351,51
"G4200770005505","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005505",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005505",,,"Census Tract 55.05, Lehigh County, Pennsylvania",4268,4093,14,9,32,0,39,81,77,4,102653,1135,"Census Tract 55.05, Lehigh County, Pennsylvania",909,922,19,15,32,11,66,110,106,7,19456,572
"G4200770005506","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005506",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005506",,,"Census Tract 55.06, Lehigh County, Pennsylvania",3629,3218,143,0,8,66,25,169,119,50,65972,1023,"Census Tract 55.06, Lehigh County, Pennsylvania",397,357,111,11,14,78,34,196,195,49,10512,72
"G4200770005601","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005601",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005601",,,"Census Tract 56.01, Lehigh County, Pennsylvania",4927,4156,130,0,216,0,302,123,0,123,70469,1074,"Census Tract 56.01, Lehigh County, Pennsylvania",486,416,96,11,190,11,279,88,11,88,26133,222
"G4200770005602","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005602",,,"Census Tract 56.02, Lehigh County, Pennsylvania",5150,4135,235,0,176,0,119,485,42,443,63322,1157,"Census Tract 56.02, Lehigh County, Pennsylvania",612,623,197,15,216,15,118,469,53,440,18223,74
"G4200770005702","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005702",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005702",,,"Census Tract 57.02, Lehigh County, Pennsylvania",4081,3720,174,0,25,0,102,60,0,60,46454,980,"Census Tract 57.02, Lehigh County, Pennsylvania",506,584,165,11,33,11,175,55,11,55,7589,67
"G4200770005703","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005703",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005703",,,"Census Tract 57.03, Lehigh County, Pennsylvania",4037,2856,252,2,165,0,124,638,573,65,68631,1117,"Census Tract 57.03, Lehigh County, Pennsylvania",794,667,142,7,144,11,124,527,513,75,6642,75
"G4200770005704","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005704",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005704",,,"Census Tract 57.04, Lehigh County, Pennsylvania",3594,2011,871,0,298,0,96,318,131,187,72244,1263,"Census Tract 57.04, Lehigh County, Pennsylvania",472,365,393,11,158,11,89,191,144,134,6516,71
"G4200770005705","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005705",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005705",,,"Census Tract 57.05, Lehigh County, Pennsylvania",5913,4657,530,0,388,0,189,149,30,119,78214,1269,"Census Tract 57.05, Lehigh County, Pennsylvania",507,470,212,15,95,15,167,113,35,107,14836,143
"G4200770005800","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005800",,,"Census Tract 58, Lehigh County, Pennsylvania",3204,2846,77,17,12,0,14,238,135,103,50319,950,"Census Tract 58, Lehigh County, Pennsylvania",21,206,64,26,18,11,20,190,186,67,9109,216
"G4200770005901","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005901",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005901",,,"Census Tract 59.01, Lehigh County, Pennsylvania",6592,6257,19,0,18,0,100,198,29,169,64513,957,"Census Tract 59.01, Lehigh County, Pennsylvania",19,203,34,15,27,15,108,177,46,172,7982,78
"G4200770005902","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"005902",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077005902",,,"Census Tract 59.02, Lehigh County, Pennsylvania",1867,1310,195,0,18,0,233,111,80,31,54226,1279,"Census Tract 59.02, Lehigh County, Pennsylvania",192,164,92,11,17,11,165,98,90,27,9110,81
"G4200770006001","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006001",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006001",,,"Census Tract 60.01, Lehigh County, Pennsylvania",4987,4044,90,15,368,0,210,260,37,223,71151,1317,"Census Tract 60.01, Lehigh County, Pennsylvania",666,706,116,22,228,11,178,151,43,141,6836,223
"G4200770006002","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006002",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006002",,,"Census Tract 60.02, Lehigh County, Pennsylvania",5293,4534,231,0,497,0,4,27,27,0,93750,1917,"Census Tract 60.02, Lehigh County, Pennsylvania",595,627,261,15,185,15,11,46,46,15,8577,1002
"G4200770006101","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006101",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006101",,,"Census Tract 61.01, Lehigh County, Pennsylvania",4012,3222,263,0,138,0,10,379,240,139,82813,1889,"Census Tract 61.01, Lehigh County, Pennsylvania",426,397,189,11,108,11,22,274,251,83,16956,798
"G4200770006102","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006102",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006102",,,"Census Tract 61.02, Lehigh County, Pennsylvania",5588,4485,92,0,233,0,214,564,102,462,89006,1459,"Census Tract 61.02, Lehigh County, Pennsylvania",514,471,151,15,143,15,223,402,121,385,24915,136
"G4200770006203","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006203",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006203",,,"Census Tract 62.03, Lehigh County, Pennsylvania",8604,6607,729,54,1055,0,27,132,19,113,95009,1484,"Census Tract 62.03, Lehigh County, Pennsylvania",936,663,798,40,424,15,52,97,33,92,6992,114
"G4200770006204","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006204",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006204",,,"Census Tract 62.04, Lehigh County, Pennsylvania",3823,3281,73,0,423,0,22,24,0,24,130667,1662,"Census Tract 62.04, Lehigh County, Pennsylvania",391,380,79,11,200,11,34,23,11,23,21186,306
"G4200770006205","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006205",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006205",,,"Census Tract 62.05, Lehigh County, Pennsylvania",4771,3984,154,0,371,0,65,197,0,197,106836,1641,"Census Tract 62.05, Lehigh County, Pennsylvania",469,437,142,11,206,11,95,211,11,211,31322,116
"G4200770006206","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006206",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006206",,,"Census Tract 62.06, Lehigh County, Pennsylvania",7567,4798,892,0,965,0,0,912,625,287,70891,1510,"Census Tract 62.06, Lehigh County, Pennsylvania",1083,839,587,15,348,15,15,787,738,232,7367,121
"G4200770006302","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006302",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006302",,,"Census Tract 63.02, Lehigh County, Pennsylvania",7147,5980,406,0,316,0,114,331,8,323,102792,1783,"Census Tract 63.02, Lehigh County, Pennsylvania",536,523,135,15,105,15,99,264,13,264,9756,206
"G4200770006303","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006303",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006303",,,"Census Tract 63.03, Lehigh County, Pennsylvania",3159,2495,78,4,57,19,0,506,468,38,60100,1399,"Census Tract 63.03, Lehigh County, Pennsylvania",26,457,69,6,74,33,11,460,468,35,16715,128
"G4200770006304","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006304",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006304",,,"Census Tract 63.04, Lehigh County, Pennsylvania",4091,3415,65,8,210,0,213,180,60,120,133125,1404,"Census Tract 63.04, Lehigh County, Pennsylvania",768,804,59,18,115,11,273,134,48,116,28479,91
"G4200770006305","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006305",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006305",,,"Census Tract 63.05, Lehigh County, Pennsylvania",6678,5837,394,0,247,0,62,138,50,88,73529,1326,"Census Tract 63.05, Lehigh County, Pennsylvania",678,768,301,15,112,15,80,144,58,116,14618,270
"G4200770006309","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006309",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006309",,,"Census Tract 63.09, Lehigh County, Pennsylvania",3811,3273,28,0,435,0,3,72,72,0,81976,1465,"Census Tract 63.09, Lehigh County, Pennsylvania",437,376,43,11,288,11,6,121,121,11,9776,120
"G4200770006310","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006310",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006310",,,"Census Tract 63.10, Lehigh County, Pennsylvania",4931,4248,283,0,236,0,86,78,0,78,89531,1477,"Census Tract 63.10, Lehigh County, Pennsylvania",625,616,281,11,153,11,116,79,11,79,28425,521
"G4200770006311","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006311",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006311",,,"Census Tract 63.11, Lehigh County, Pennsylvania",4641,3956,197,0,155,0,54,279,63,216,151607,3031,"Census Tract 63.11, Lehigh County, Pennsylvania",789,713,183,11,121,11,72,180,93,157,37336,2541
"G4200770006312","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006312",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006312",,,"Census Tract 63.12, Lehigh County, Pennsylvania",3797,2981,322,0,0,0,0,494,486,8,67163,1487,"Census Tract 63.12, Lehigh County, Pennsylvania",819,402,263,11,11,11,11,653,653,16,18336,324
"G4200770006401","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006401",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006401",,,"Census Tract 64.01, Lehigh County, Pennsylvania",3019,2955,0,0,64,0,0,0,0,0,65020,983,"Census Tract 64.01, Lehigh County, Pennsylvania",560,571,11,11,68,11,11,11,11,11,11497,152
"G4200770006402","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006402",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006402",,,"Census Tract 64.02, Lehigh County, Pennsylvania",4827,4624,45,0,30,0,0,128,30,98,102862,1136,"Census Tract 64.02, Lehigh County, Pennsylvania",558,529,52,11,33,11,11,119,49,106,7918,165
"G4200770006500","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006500",,,"Census Tract 65, Lehigh County, Pennsylvania",5694,4879,371,39,145,0,133,127,25,102,51250,975,"Census Tract 65, Lehigh County, Pennsylvania",598,601,213,59,215,15,149,113,40,107,8309,77
"G4200770006600","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006600",,,"Census Tract 66, Lehigh County, Pennsylvania",5744,5371,44,0,163,0,0,166,87,79,95687,1327,"Census Tract 66, Lehigh County, Pennsylvania",600,629,45,15,163,15,15,122,90,69,18540,96
"G4200770006701","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006701",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006701",,,"Census Tract 67.01, Lehigh County, Pennsylvania",4972,4074,265,13,0,0,155,465,141,324,64219,1090,"Census Tract 67.01, Lehigh County, Pennsylvania",549,571,164,23,11,11,108,279,208,193,8485,195
"G4200770006702","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006702",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006702",,,"Census Tract 67.02, Lehigh County, Pennsylvania",2822,2271,29,0,164,0,32,326,11,315,79199,932,"Census Tract 67.02, Lehigh County, Pennsylvania",367,299,43,11,120,11,47,280,16,280,15177,72
"G4200770006703","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006703",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006703",,,"Census Tract 67.03, Lehigh County, Pennsylvania",6145,5463,46,0,42,0,206,388,367,21,103088,1203,"Census Tract 67.03, Lehigh County, Pennsylvania",614,627,54,15,45,15,234,443,441,48,20118,131
"G4200770006800","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006800",,,"Census Tract 68, Lehigh County, Pennsylvania",4693,3575,239,0,101,0,504,274,113,161,46500,916,"Census Tract 68, Lehigh County, Pennsylvania",36,395,158,11,70,11,323,146,101,119,5602,123
"G4200770006902","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006902",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006902",,,"Census Tract 69.02, Lehigh County, Pennsylvania",2306,2107,108,0,10,0,1,80,0,80,62875,821,"Census Tract 69.02, Lehigh County, Pennsylvania",196,190,76,11,17,11,2,54,11,54,8456,50
"G4200770006903","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006903",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006903",,,"Census Tract 69.03, Lehigh County, Pennsylvania",7207,6679,46,0,175,0,16,291,238,53,116382,,"Census Tract 69.03, Lehigh County, Pennsylvania",598,595,28,15,138,15,20,287,280,62,25445,
"G4200770006905","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006905",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006905",,,"Census Tract 69.05, Lehigh County, Pennsylvania",5654,4814,127,0,42,0,133,538,33,505,115703,1409,"Census Tract 69.05, Lehigh County, Pennsylvania",475,460,111,15,37,15,151,293,35,291,13027,319
"G4200770006906","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"006906",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077006906",,,"Census Tract 69.06, Lehigh County, Pennsylvania",4168,3834,30,0,174,0,32,98,0,98,105792,1637,"Census Tract 69.06, Lehigh County, Pennsylvania",427,445,35,11,178,11,39,96,11,96,14812,545
"G4200770007000","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"007000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077007000",,,"Census Tract 70, Lehigh County, Pennsylvania",3989,3806,16,0,65,0,33,69,0,69,97206,852,"Census Tract 70, Lehigh County, Pennsylvania",20,115,23,11,45,11,50,60,11,60,12893,92
"G4200770009100","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009100",,,"Census Tract 91, Lehigh County, Pennsylvania",3588,2954,180,0,143,0,104,207,33,174,51620,1147,"Census Tract 91, Lehigh County, Pennsylvania",315,323,110,11,106,11,75,114,34,113,14623,202
"G4200770009200","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009200",,,"Census Tract 92, Lehigh County, Pennsylvania",3819,3051,320,0,93,0,101,254,254,0,73594,1292,"Census Tract 92, Lehigh County, Pennsylvania",468,325,231,11,72,11,83,293,293,11,12689,75
"G4200770009300","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009300",,,"Census Tract 93, Lehigh County, Pennsylvania",3223,2846,143,25,35,0,137,37,8,29,81838,1016,"Census Tract 93, Lehigh County, Pennsylvania",397,379,116,40,53,11,118,52,13,50,22837,130
"G4200770009400","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009400",,,"Census Tract 94, Lehigh County, Pennsylvania",4205,3330,329,0,0,0,250,296,254,42,52806,1034,"Census Tract 94, Lehigh County, Pennsylvania",455,452,249,11,11,11,204,298,296,37,9303,93
"G4200770009500","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009500",,,"Census Tract 95, Lehigh County, Pennsylvania",5046,3608,388,14,48,0,707,281,198,83,47258,1041,"Census Tract 95, Lehigh County, Pennsylvania",607,524,347,24,54,15,480,237,217,71,8676,135
"G4200770009601","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009601",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009601",,,"Census Tract 96.01, Lehigh County, Pennsylvania",2526,1810,516,18,1,0,125,56,0,56,34724,863,"Census Tract 96.01, Lehigh County, Pennsylvania",510,533,284,29,3,11,175,114,11,114,12268,119
"G4200770009602","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009602",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009602",,,"Census Tract 96.02, Lehigh County, Pennsylvania",4872,2141,1118,45,20,0,1002,546,234,312,48550,1078,"Census Tract 96.02, Lehigh County, Pennsylvania",854,657,505,74,25,11,556,460,323,345,14169,96
"G4200770009700","2016-2020","PA",,,"Pennsylvania","42","Lehigh County","077",,,"009700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42077009700",,,"Census Tract 97, Lehigh County, Pennsylvania",3397,1522,284,164,46,0,567,814,652,162,25430,836,"Census Tract 97, Lehigh County, Pennsylvania",593,303,129,219,41,11,345,508,478,125,4365,88
"G4200790200100","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200100",,,"Census Tract 2001, Luzerne County, Pennsylvania",3117,2451,338,0,87,23,31,187,36,151,33583,707,"Census Tract 2001, Luzerne County, Pennsylvania",357,321,140,11,45,33,38,134,42,127,9045,163
"G4200790200200","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200200",,,"Census Tract 2002, Luzerne County, Pennsylvania",3207,1978,563,9,90,0,34,533,395,138,53702,911,"Census Tract 2002, Luzerne County, Pennsylvania",512,296,308,19,70,11,42,412,436,118,23456,109
"G4200790200300","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200300",,,"Census Tract 2003, Luzerne County, Pennsylvania",1418,1150,68,0,13,0,170,17,7,10,53241,740,"Census Tract 2003, Luzerne County, Pennsylvania",196,172,66,11,15,11,149,14,9,10,4325,58
"G4200790200400","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200400",,,"Census Tract 2004, Luzerne County, Pennsylvania",2572,1556,402,44,14,0,340,216,144,72,41000,826,"Census Tract 2004, Luzerne County, Pennsylvania",521,425,238,50,18,11,260,172,151,87,23462,50
"G4200790200500","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200500",,,"Census Tract 2005, Luzerne County, Pennsylvania",2547,1465,662,20,58,44,131,167,137,30,30625,659,"Census Tract 2005, Luzerne County, Pennsylvania",398,295,322,28,67,75,104,152,150,25,7652,49
"G4200790200600","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200600",,,"Census Tract 2006, Luzerne County, Pennsylvania",2305,1470,269,5,0,0,284,277,185,92,50625,894,"Census Tract 2006, Luzerne County, Pennsylvania",413,241,166,8,11,11,225,257,227,87,12038,252
"G4200790200700","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200700",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200700",,,"Census Tract 2007, Luzerne County, Pennsylvania",3525,2601,470,9,56,0,328,61,0,61,50409,829,"Census Tract 2007, Luzerne County, Pennsylvania",593,522,340,16,88,11,235,72,11,72,11220,140
"G4200790200800","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200800",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200800",,,"Census Tract 2008, Luzerne County, Pennsylvania",4273,2258,640,0,169,0,844,362,157,205,32958,652,"Census Tract 2008, Luzerne County, Pennsylvania",587,355,276,11,156,11,519,227,120,181,6723,281
"G4200790200900","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"200900",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079200900",,,"Census Tract 2009, Luzerne County, Pennsylvania",3202,2005,235,37,470,0,78,377,44,333,26988,556,"Census Tract 2009, Luzerne County, Pennsylvania",542,371,163,68,280,11,109,178,62,167,11326,402
"G4200790201000","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201000",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201000",,,"Census Tract 2010, Luzerne County, Pennsylvania",2110,1226,607,0,10,0,253,14,0,14,18984,600,"Census Tract 2010, Luzerne County, Pennsylvania",491,441,255,11,15,11,162,21,11,21,5780,399
"G4200790201100","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201100",,,"Census Tract 2011, Luzerne County, Pennsylvania",1409,702,337,0,0,0,315,55,17,38,43819,1044,"Census Tract 2011, Luzerne County, Pennsylvania",298,244,222,11,11,11,239,63,27,46,6178,83
"G4200790201200","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201200",,,"Census Tract 2012, Luzerne County, Pennsylvania",1975,1124,589,0,17,4,79,162,58,104,44375,993,"Census Tract 2012, Luzerne County, Pennsylvania",387,181,316,11,24,7,74,90,54,53,11108,112
"G4200790201300","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201300",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201300",,,"Census Tract 2013, Luzerne County, Pennsylvania",1912,1349,87,0,15,0,316,145,114,31,43125,792,"Census Tract 2013, Luzerne County, Pennsylvania",349,242,100,11,14,11,216,143,138,27,15340,151
"G4200790201400","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201400",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201400",,,"Census Tract 2014, Luzerne County, Pennsylvania",2279,1527,75,0,8,0,547,122,60,62,33358,732,"Census Tract 2014, Luzerne County, Pennsylvania",536,201,73,11,16,11,463,97,88,47,5541,241
"G4200790201500","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201500",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201500",,,"Census Tract 2015, Luzerne County, Pennsylvania",2426,1689,160,0,69,0,508,0,0,0,41972,909,"Census Tract 2015, Luzerne County, Pennsylvania",411,254,128,11,75,11,348,11,11,11,8185,321
"G4200790201600","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"201600",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079201600",,,"Census Tract 2016, Luzerne County, Pennsylvania",2679,2214,84,0,51,0,245,85,85,0,57976,806,"Census Tract 2016, Luzerne County, Pennsylvania",574,428,106,11,65,11,299,151,151,11,6438,79
"G4200790210100","2016-2020","PA",,,"Pennsylvania","42","Luzerne County","079",,,"210100",,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079210100",,,"Census Tract 2101, Luzerne County, Pennsylvania",3356,3285,35,0,0,0,0,36,0,36,71071,625,"Census Tract 2101, Luzerne County, Pennsylvania",21,74,53,11,11,11,11,42,11,42,20037,467
