GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JMBE001,JMBE002,JMBE003,JMBE004,JMBE005,JMBE006,JMBE007,JMBE008,JMBE009,JMBE010,JOIE001,JS5E001,NAME_M,JMBM001,JMBM002,JMBM003,JMBM004,JMBM005,JMBM006,JMBM007,JMBM008,JMBM009,JMBM010,JOIM001,JS5M001
"G4200790214100","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214100",,,"Census Tract 2141, Luzerne County, Pennsylvania",2542,2213,94,0,43,0,110,82,0,82,27313,536,"Census Tract 2141, Luzerne County, Pennsylvania",225,219,82,109,70,109,168,87,109,87,10673,33
"G4200790214200","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214200",,,"Census Tract 2142, Luzerne County, Pennsylvania",2636,2420,179,0,14,0,11,12,0,12,35099,557,"Census Tract 2142, Luzerne County, Pennsylvania",189,226,160,109,22,109,19,21,109,21,8814,129
"G4200790214300","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214300",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214300",,,"Census Tract 2143, Luzerne County, Pennsylvania",2064,2057,7,0,0,0,0,0,0,0,37401,613,"Census Tract 2143, Luzerne County, Pennsylvania",206,206,13,109,109,109,109,109,109,109,6189,154
"G4200790214400","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214400",,,"Census Tract 2144, Luzerne County, Pennsylvania",2164,2164,0,0,0,0,0,0,0,0,38459,492,"Census Tract 2144, Luzerne County, Pennsylvania",139,139,109,109,109,109,109,109,109,109,7806,77
"G4200790214500","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214500",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214500",,,"Census Tract 2145, Luzerne County, Pennsylvania",1537,1472,0,0,0,0,0,65,0,65,36623,599,"Census Tract 2145, Luzerne County, Pennsylvania",129,136,109,109,109,109,109,99,109,99,4804,89
"G4200790214600","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214600",,,"Census Tract 2146, Luzerne County, Pennsylvania",3938,3886,28,0,0,0,9,15,0,15,32419,439,"Census Tract 2146, Luzerne County, Pennsylvania",251,249,34,109,109,109,16,23,109,23,4237,67
"G4200790214900","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"214900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079214900",,,"Census Tract 2149, Luzerne County, Pennsylvania",1346,1339,0,0,0,0,0,7,7,0,40513,533,"Census Tract 2149, Luzerne County, Pennsylvania",160,159,109,109,109,109,109,12,12,109,3439,19
"G4200790215000","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215000",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215000",,,"Census Tract 2150, Luzerne County, Pennsylvania",1731,1731,0,0,0,0,0,0,0,0,41518,650,"Census Tract 2150, Luzerne County, Pennsylvania",99,99,109,109,109,109,109,109,109,109,3503,76
"G4200790215100","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215100",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215100",,,"Census Tract 2151, Luzerne County, Pennsylvania",2792,2716,0,0,0,0,63,13,0,13,37545,690,"Census Tract 2151, Luzerne County, Pennsylvania",16,93,109,109,109,109,92,23,109,23,5519,57
"G4200790215200","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215200",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215200",,,"Census Tract 2152, Luzerne County, Pennsylvania",3004,2515,226,0,228,0,35,0,0,0,38494,778,"Census Tract 2152, Luzerne County, Pennsylvania",23,268,196,109,180,109,55,109,109,109,7433,66
"G4200790215300","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215300",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215300",,,"Census Tract 2153, Luzerne County, Pennsylvania",3777,3741,30,3,0,0,0,3,3,0,55353,859,"Census Tract 2153, Luzerne County, Pennsylvania",150,138,43,7,109,109,109,5,5,109,6854,174
"G4200790215400","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215400",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215400",,,"Census Tract 2154, Luzerne County, Pennsylvania",2613,2576,7,2,0,0,19,9,0,9,47821,702,"Census Tract 2154, Luzerne County, Pennsylvania",194,191,9,3,109,109,26,10,109,10,3817,78
"G4200790215501","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215501",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215501",,,"Census Tract 2155.01, Luzerne County, Pennsylvania",4412,3994,31,0,239,0,36,112,32,80,83090,574,"Census Tract 2155.01, Luzerne County, Pennsylvania",29,213,36,109,183,109,45,94,50,77,5359,30
"G4200790215502","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215502",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215502",,,"Census Tract 2155.02, Luzerne County, Pennsylvania",5617,5457,38,0,113,0,0,9,9,0,74590,649,"Census Tract 2155.02, Luzerne County, Pennsylvania",26,128,61,109,95,109,109,16,16,109,8564,363
"G4200790215503","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215503",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215503",,,"Census Tract 2155.03, Luzerne County, Pennsylvania",3158,3023,0,0,44,0,0,91,0,91,76384,887,"Census Tract 2155.03, Luzerne County, Pennsylvania",18,93,109,109,36,109,109,69,109,69,9445,142
"G4200790215504","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215504",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215504",,,"Census Tract 2155.04, Luzerne County, Pennsylvania",3880,3850,0,0,0,0,12,18,0,18,57059,695,"Census Tract 2155.04, Luzerne County, Pennsylvania",229,228,109,109,109,109,14,21,109,21,4710,278
"G4200790215600","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215600",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215600",,,"Census Tract 2156, Luzerne County, Pennsylvania",5287,4734,434,0,49,0,0,70,8,62,39361,590,"Census Tract 2156, Luzerne County, Pennsylvania",30,156,96,109,74,109,109,65,13,64,8239,146
"G4200790215701","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215701",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215701",,,"Census Tract 2157.01, Luzerne County, Pennsylvania",2860,2814,0,0,0,0,0,46,0,46,51818,675,"Census Tract 2157.01, Luzerne County, Pennsylvania",218,213,109,109,109,109,109,44,109,44,6446,194
"G4200790215702","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215702",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215702",,,"Census Tract 2157.02, Luzerne County, Pennsylvania",2179,2134,24,5,0,0,0,16,0,16,62917,933,"Census Tract 2157.02, Luzerne County, Pennsylvania",248,244,28,8,109,109,109,25,109,25,6992,33
"G4200790215800","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215800",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215800",,,"Census Tract 2158, Luzerne County, Pennsylvania",2886,2843,25,0,0,0,0,18,0,18,50313,538,"Census Tract 2158, Luzerne County, Pennsylvania",22,46,34,109,109,109,109,21,109,21,9428,241
"G4200790215900","2006-2010","PA",,,"Pennsylvania","42","Luzerne County","079",,,"215900",,,,,,,,,,,,,,,,,,,,,,,,,"14000US42079215900",,,"Census Tract 2159, Luzerne County, Pennsylvania",3667,3601,0,3,14,0,9,40,0,40,50615,569,"Census Tract 2159, Luzerne County, Pennsylvania",240,243,109,4,18,109,11,27,109,27,2671,35
